Model Name,Brand,Series,Processor (ชิป),RAM (หน่วยความจำ),Storage (ความจุ),Display (จอ),ราคาเครื่องจัด (฿),ราคาท็อปมือสอง (฿),In-Store,Pickup,Mail-in,Condition Item
"MacBook Pro 16"" (ชิป M5 Pro, 2026)",Apple,"MacBook Pro 16""","M5 Pro (18-core CPU, 20-core GPU)",48GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Pro, 2026)",Apple,"MacBook Pro 16""","M5 Pro (18-core CPU, 20-core GPU)",48GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",36GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",48GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",64GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (14-core CPU, 32-core GPU)",128GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",36GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",48GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",64GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,4TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,4TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,8TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M5 Max, 2026)",Apple,"MacBook Pro 16""","M5 Max (16-core CPU, 40-core GPU)",128GB,8TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,32GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M5, 2026)",Apple,"MacBook Air 13""",M5,32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,32GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M5, 2026)",Apple,"MacBook Air 15""",M5,32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,16GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,24GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M5, 2025)",Apple,"MacBook Pro 14""",M5,32GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M4, 2025)",Apple,"MacBook Air 13""",M4,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
